,segmentation,area,iscrowd,image_id,bbox,category_id,id,ignore
7032,"[[256, 155, 256, 200, 298, 200, 298, 155]]",1890,0,8989,"[256, 155, 42, 45]",5,7033,1
7033,"[[294, 187, 294, 232, 336, 232, 336, 187]]",1890,0,8989,"[294, 187, 42, 45]",5,7034,1
7034,"[[316, 196, 316, 234, 358, 234, 358, 196]]",1596,0,8989,"[316, 196, 42, 38]",5,7035,0
7035,"[[341, 194, 341, 232, 388, 232, 388, 194]]",1786,0,8989,"[341, 194, 47, 38]",5,7036,0
7036,"[[370, 188, 370, 221, 405, 221, 405, 188]]",1155,0,8989,"[370, 188, 35, 33]",5,7037,1
7037,"[[386, 185, 386, 220, 420, 220, 420, 185]]",1190,0,8989,"[386, 185, 34, 35]",5,7038,1
7038,"[[30, 380, 30, 439, 121, 439, 121, 380]]",5369,0,8995,"[30, 380, 91, 59]",2,7039,0
7039,"[[52, 77, 52, 170, 86, 170, 86, 77]]",3162,0,8999,"[52, 77, 34, 93]",4,7040,0
7040,"[[159, 64, 159, 171, 191, 171, 191, 64]]",3424,0,8999,"[159, 64, 32, 107]",4,7041,0
7041,"[[221, 124, 221, 162, 238, 162, 238, 124]]",646,0,8999,"[221, 124, 17, 38]",4,7042,0
7042,"[[247, 42, 247, 175, 284, 175, 284, 42]]",4921,0,8999,"[247, 42, 37, 133]",4,7043,0
7043,"[[308, 99, 308, 166, 329, 166, 329, 99]]",1407,0,8999,"[308, 99, 21, 67]",4,7044,1
7044,"[[414, 81, 414, 167, 444, 167, 444, 81]]",2580,0,8999,"[414, 81, 30, 86]",4,7045,0
7045,"[[322, 121, 322, 163, 335, 163, 335, 121]]",546,0,8999,"[322, 121, 13, 42]",4,7046,1
7046,"[[218, 167, 218, 225, 284, 225, 284, 167]]",3828,0,9000,"[218, 167, 66, 58]",12,7047,0
7047,"[[366, 161, 366, 238, 475, 238, 475, 161]]",8393,0,9000,"[366, 161, 109, 77]",15,7048,0
7048,"[[88, 0, 88, 40, 109, 40, 109, 0]]",840,0,9000,"[88, 0, 21, 40]",15,7049,1
7049,"[[29, 6, 29, 50, 49, 50, 49, 6]]",880,0,9000,"[29, 6, 20, 44]",15,7050,0
7050,"[[22, 0, 22, 46, 160, 46, 160, 0]]",6348,0,9000,"[22, 0, 138, 46]",7,7051,0
7051,"[[39, 59, 39, 317, 454, 317, 454, 59]]",107070,0,9004,"[39, 59, 415, 258]",14,7052,0
7052,"[[176, 1, 176, 88, 317, 88, 317, 1]]",12267,0,9004,"[176, 1, 141, 87]",14,7053,1
7053,"[[230, 1, 230, 90, 408, 90, 408, 1]]",15842,0,9004,"[230, 1, 178, 89]",14,7054,0
7054,"[[314, 2, 314, 145, 495, 145, 495, 2]]",25883,0,9004,"[314, 2, 181, 143]",14,7055,1
7055,"[[85, 71, 85, 249, 173, 249, 173, 71]]",15664,0,9005,"[85, 71, 88, 178]",15,7056,0
7056,"[[241, 62, 241, 353, 381, 353, 381, 62]]",40740,0,9005,"[241, 62, 140, 291]",15,7057,0
7057,"[[181, 57, 181, 239, 270, 239, 270, 57]]",16198,0,9005,"[181, 57, 89, 182]",15,7058,0
7058,"[[167, 55, 167, 223, 214, 223, 214, 55]]",7896,0,9005,"[167, 55, 47, 168]",15,7059,0
7059,"[[322, 14, 322, 202, 397, 202, 397, 14]]",14100,0,9005,"[322, 14, 75, 188]",15,7060,0
7060,"[[463, 6, 463, 242, 500, 242, 500, 6]]",8732,0,9005,"[463, 6, 37, 236]",15,7061,1
7061,"[[121, 7, 121, 104, 160, 104, 160, 7]]",3783,0,9005,"[121, 7, 39, 97]",15,7062,0
7062,"[[90, 159, 90, 291, 167, 291, 167, 159]]",10164,0,9005,"[90, 159, 77, 132]",2,7063,0
7063,"[[237, 200, 237, 375, 375, 375, 375, 200]]",24150,0,9005,"[237, 200, 138, 175]",2,7064,0
7064,"[[195, 152, 195, 287, 267, 287, 267, 152]]",9720,0,9005,"[195, 152, 72, 135]",2,7065,0
7065,"[[183, 2, 183, 452, 334, 452, 334, 2]]",67950,0,9016,"[183, 2, 151, 450]",5,7066,0
7066,"[[4, 92, 4, 313, 351, 313, 351, 92]]",76687,0,9018,"[4, 92, 347, 221]",3,7067,0
7067,"[[258, 60, 258, 292, 356, 292, 356, 60]]",22736,0,9020,"[258, 60, 98, 232]",15,7068,0
7068,"[[162, 101, 162, 274, 402, 274, 402, 101]]",41520,0,9020,"[162, 101, 240, 173]",13,7069,0
7069,"[[180, 75, 180, 183, 238, 183, 238, 75]]",6264,0,9027,"[180, 75, 58, 108]",5,7070,0
7070,"[[48, 45, 48, 147, 280, 147, 280, 45]]",23664,0,9029,"[48, 45, 232, 102]",7,7071,0
7071,"[[308, 208, 308, 257, 341, 257, 341, 208]]",1617,0,9032,"[308, 208, 33, 49]",16,7072,0
7072,"[[26, 68, 26, 262, 207, 262, 207, 68]]",35114,0,9032,"[26, 68, 181, 194]",20,7073,0
7073,"[[204, 74, 204, 256, 350, 256, 350, 74]]",26572,0,9032,"[204, 74, 146, 182]",20,7074,0
7074,"[[286, 262, 286, 405, 474, 405, 474, 262]]",26884,0,9036,"[286, 262, 188, 143]",2,7075,0
7075,"[[0, 169, 0, 241, 61, 241, 61, 169]]",4392,0,9036,"[0, 169, 61, 72]",2,7076,1
7076,"[[1, 35, 1, 212, 108, 212, 108, 35]]",18939,0,9036,"[1, 35, 107, 177]",2,7077,1
7077,"[[302, 131, 302, 387, 475, 387, 475, 131]]",44288,0,9036,"[302, 131, 173, 256]",15,7078,0
7078,"[[28, 1, 28, 129, 111, 129, 111, 1]]",10624,0,9036,"[28, 1, 83, 128]",15,7079,0
7079,"[[0, 28, 0, 238, 69, 238, 69, 28]]",14490,0,9036,"[0, 28, 69, 210]",15,7080,0
7080,"[[115, 91, 115, 194, 406, 194, 406, 91]]",29973,0,9042,"[115, 91, 291, 103]",12,7081,0
7081,"[[203, 105, 203, 181, 259, 181, 259, 105]]",4256,0,9045,"[203, 105, 56, 76]",15,7082,0
7082,"[[251, 103, 251, 156, 311, 156, 311, 103]]",3180,0,9045,"[251, 103, 60, 53]",15,7083,0
7083,"[[294, 102, 294, 142, 336, 142, 336, 102]]",1680,0,9045,"[294, 102, 42, 40]",15,7084,0
7084,"[[334, 107, 334, 145, 366, 145, 366, 107]]",1216,0,9045,"[334, 107, 32, 38]",15,7085,0
7085,"[[379, 103, 379, 161, 429, 161, 429, 103]]",2900,0,9045,"[379, 103, 50, 58]",15,7086,0
7086,"[[428, 106, 428, 224, 494, 224, 494, 106]]",7788,0,9045,"[428, 106, 66, 118]",15,7087,0
7087,"[[195, 166, 195, 276, 285, 276, 285, 166]]",9900,0,9045,"[195, 166, 90, 110]",15,7088,0
7088,"[[0, 81, 0, 375, 500, 375, 500, 81]]",147000,0,9045,"[0, 81, 500, 294]",7,7089,0
7089,"[[282, 74, 282, 262, 440, 262, 440, 74]]",29704,0,9049,"[282, 74, 158, 188]",14,7090,0
7090,"[[50, 78, 50, 327, 359, 327, 359, 78]]",76941,0,9049,"[50, 78, 309, 249]",14,7091,0
7091,"[[226, 10, 226, 122, 345, 122, 345, 10]]",13328,0,9049,"[226, 10, 119, 112]",15,7092,0
7092,"[[99, 15, 99, 269, 248, 269, 248, 15]]",37846,0,9049,"[99, 15, 149, 254]",15,7093,0
7093,"[[0, 0, 0, 287, 484, 287, 484, 0]]",138908,0,9058,"[0, 0, 484, 287]",7,7094,0
7094,"[[96, 84, 96, 187, 314, 187, 314, 84]]",22454,0,9059,"[96, 84, 218, 103]",6,7095,0
7095,"[[47, 148, 47, 189, 181, 189, 181, 148]]",5494,0,9063,"[47, 148, 134, 41]",1,7096,0
7096,"[[259, 123, 259, 176, 392, 176, 392, 123]]",7049,0,9063,"[259, 123, 133, 53]",1,7097,0
7097,"[[97, 94, 97, 351, 467, 351, 467, 94]]",95090,0,9066,"[97, 94, 370, 257]",12,7098,0
7098,"[[343, 204, 343, 375, 500, 375, 500, 204]]",26847,0,9068,"[343, 204, 157, 171]",18,7099,1
7099,"[[130, 216, 130, 337, 293, 337, 293, 216]]",19723,0,9068,"[130, 216, 163, 121]",9,7100,0
7100,"[[4, 231, 4, 299, 77, 299, 77, 231]]",4964,0,9068,"[4, 231, 73, 68]",9,7101,0
7101,"[[283, 159, 283, 335, 437, 335, 437, 159]]",27104,0,9068,"[283, 159, 154, 176]",15,7102,0
7102,"[[0, 204, 0, 344, 283, 344, 283, 204]]",39620,0,9068,"[0, 204, 283, 140]",15,7103,0
7103,"[[319, 180, 319, 240, 369, 240, 369, 180]]",3000,0,9068,"[319, 180, 50, 60]",16,7104,0
7104,"[[126, 135, 126, 263, 232, 263, 232, 135]]",13568,0,9073,"[126, 135, 106, 128]",6,7105,0
7105,"[[14, 139, 14, 204, 125, 204, 125, 139]]",7215,0,9073,"[14, 139, 111, 65]",6,7106,0
7106,"[[88, 201, 88, 276, 150, 276, 150, 201]]",4650,0,9073,"[88, 201, 62, 75]",7,7107,0
7107,"[[0, 201, 0, 337, 97, 337, 97, 201]]",13192,0,9073,"[0, 201, 97, 136]",7,7108,0
7108,"[[377, 62, 377, 375, 500, 375, 500, 62]]",38499,0,9073,"[377, 62, 123, 313]",15,7109,0
7109,"[[352, 199, 352, 323, 394, 323, 394, 199]]",5208,0,9073,"[352, 199, 42, 124]",15,7110,0
7110,"[[297, 173, 297, 322, 358, 322, 358, 173]]",9089,0,9073,"[297, 173, 61, 149]",15,7111,0
7111,"[[237, 205, 237, 278, 264, 278, 264, 205]]",1971,0,9073,"[237, 205, 27, 73]",15,7112,0
7112,"[[212, 194, 212, 279, 241, 279, 241, 194]]",2465,0,9073,"[212, 194, 29, 85]",15,7113,0
7113,"[[271, 191, 271, 269, 304, 269, 304, 191]]",2574,0,9073,"[271, 191, 33, 78]",15,7114,0
7114,"[[341, 180, 341, 223, 367, 223, 367, 180]]",1118,0,9073,"[341, 180, 26, 43]",15,7115,1
7115,"[[113, 247, 113, 338, 391, 338, 391, 247]]",25298,0,9078,"[113, 247, 278, 91]",7,7116,0
7116,"[[218, 251, 218, 280, 251, 280, 251, 251]]",957,0,9078,"[218, 251, 33, 29]",15,7117,0
7117,"[[200, 224, 200, 247, 254, 247, 254, 224]]",1242,0,9078,"[200, 224, 54, 23]",7,7118,0
7118,"[[455, 244, 455, 279, 483, 279, 483, 244]]",980,0,9078,"[455, 244, 28, 35]",16,7119,0
7119,"[[350, 150, 350, 179, 412, 179, 412, 150]]",1798,0,9080,"[350, 150, 62, 29]",3,7120,1
7120,"[[78, 77, 78, 188, 174, 188, 174, 77]]",10656,0,9080,"[78, 77, 96, 111]",3,7121,0
7121,"[[30, 33, 30, 281, 500, 281, 500, 33]]",116560,0,9086,"[30, 33, 470, 248]",19,7122,0
7122,"[[0, 283, 0, 500, 197, 500, 197, 283]]",42749,0,9098,"[0, 283, 197, 217]",8,7123,0
7123,"[[5, 2, 5, 500, 418, 500, 418, 2]]",205674,0,9098,"[5, 2, 413, 498]",8,7124,0
7124,"[[145, 127, 145, 334, 286, 334, 286, 127]]",29187,0,9099,"[145, 127, 141, 207]",3,7125,0
7125,"[[252, 191, 252, 306, 399, 306, 399, 191]]",16905,0,9100,"[252, 191, 147, 115]",5,7126,0
7126,"[[0, 104, 0, 340, 356, 340, 356, 104]]",84016,0,9106,"[0, 104, 356, 236]",7,7127,0
7127,"[[264, 0, 264, 352, 417, 352, 417, 0]]",53856,0,9108,"[264, 0, 153, 352]",5,7128,0
7128,"[[118, 0, 118, 342, 264, 342, 264, 0]]",49932,0,9108,"[118, 0, 146, 342]",5,7129,0
7129,"[[65, 25, 65, 191, 242, 191, 242, 25]]",29382,0,9114,"[65, 25, 177, 166]",13,7130,0
7130,"[[130, 10, 130, 110, 174, 110, 174, 10]]",4400,0,9114,"[130, 10, 44, 100]",15,7131,0
7131,"[[187, 26, 187, 373, 500, 373, 500, 26]]",108611,0,9117,"[187, 26, 313, 347]",12,7132,0
7132,"[[159, 133, 159, 231, 304, 231, 304, 133]]",14210,0,9121,"[159, 133, 145, 98]",7,7133,0
7133,"[[0, 109, 0, 208, 100, 208, 100, 109]]",9900,0,9121,"[0, 109, 100, 99]",7,7134,0
7134,"[[45, 95, 45, 172, 141, 172, 141, 95]]",7392,0,9121,"[45, 95, 96, 77]",7,7135,0
7135,"[[28, 55, 28, 108, 110, 108, 110, 55]]",4346,0,9121,"[28, 55, 82, 53]",7,7136,0
7136,"[[390, 56, 390, 124, 473, 124, 473, 56]]",5644,0,9121,"[390, 56, 83, 68]",7,7137,0
7137,"[[161, 18, 161, 69, 233, 69, 233, 18]]",3672,0,9121,"[161, 18, 72, 51]",7,7138,0
7138,"[[419, 98, 419, 178, 500, 178, 500, 98]]",6480,0,9121,"[419, 98, 81, 80]",7,7139,0
7139,"[[426, 147, 426, 248, 500, 248, 500, 147]]",7474,0,9121,"[426, 147, 74, 101]",7,7140,0
7140,"[[22, 171, 22, 375, 352, 375, 352, 171]]",67320,0,9123,"[22, 171, 330, 204]",11,7141,0
7141,"[[269, 235, 269, 375, 443, 375, 443, 235]]",24360,0,9123,"[269, 235, 174, 140]",9,7142,0
7142,"[[407, 214, 407, 373, 490, 373, 490, 214]]",13197,0,9123,"[407, 214, 83, 159]",9,7143,0
7143,"[[46, 306, 46, 359, 175, 359, 175, 306]]",6837,0,9123,"[46, 306, 129, 53]",9,7144,1
7144,"[[215, 95, 215, 192, 299, 192, 299, 95]]",8148,0,9123,"[215, 95, 84, 97]",16,7145,0
7145,"[[303, 103, 303, 307, 493, 307, 493, 103]]",38760,0,9123,"[303, 103, 190, 204]",15,7146,0
7146,"[[325, 101, 325, 241, 426, 241, 426, 101]]",14140,0,9123,"[325, 101, 101, 140]",15,7147,0
7147,"[[265, 99, 265, 177, 333, 177, 333, 99]]",5304,0,9123,"[265, 99, 68, 78]",15,7148,0
7148,"[[124, 99, 124, 197, 203, 197, 203, 99]]",7742,0,9123,"[124, 99, 79, 98]",15,7149,0
7149,"[[53, 72, 53, 198, 110, 198, 110, 72]]",7182,0,9123,"[53, 72, 57, 126]",15,7150,0
7150,"[[0, 88, 0, 301, 92, 301, 92, 88]]",19596,0,9123,"[0, 88, 92, 213]",15,7151,0
7151,"[[27, 161, 27, 375, 163, 375, 163, 161]]",29104,0,9136,"[27, 161, 136, 214]",9,7152,1
7152,"[[455, 158, 455, 375, 500, 375, 500, 158]]",9765,0,9136,"[455, 158, 45, 217]",9,7153,1
7153,"[[113, 68, 113, 375, 358, 375, 358, 68]]",75215,0,9136,"[113, 68, 245, 307]",15,7154,0
7154,"[[48, 46, 48, 345, 474, 345, 474, 46]]",127374,0,9144,"[48, 46, 426, 299]",3,7155,0
7155,"[[89, 53, 89, 256, 206, 256, 206, 53]]",23751,0,9148,"[89, 53, 117, 203]",13,7156,0
7156,"[[144, 12, 144, 43, 175, 43, 175, 12]]",961,0,9148,"[144, 12, 31, 31]",13,7157,0
7157,"[[2, 106, 2, 500, 375, 500, 375, 106]]",146962,0,9153,"[2, 106, 373, 394]",15,7158,0
7158,"[[176, 141, 176, 317, 393, 317, 393, 141]]",38192,0,9160,"[176, 141, 217, 176]",14,7159,0
7159,"[[289, 46, 289, 156, 373, 156, 373, 46]]",9240,0,9160,"[289, 46, 84, 110]",15,7160,0
7160,"[[18, 178, 18, 317, 423, 317, 423, 178]]",56295,0,9161,"[18, 178, 405, 139]",6,7161,0
7161,"[[211, 246, 211, 364, 262, 364, 262, 246]]",6018,0,9161,"[211, 246, 51, 118]",15,7162,0
7162,"[[279, 240, 279, 364, 323, 364, 323, 240]]",5456,0,9161,"[279, 240, 44, 124]",15,7163,0
7163,"[[371, 240, 371, 326, 405, 326, 405, 240]]",2924,0,9161,"[371, 240, 34, 86]",15,7164,0
7164,"[[435, 255, 435, 281, 458, 281, 458, 255]]",598,0,9161,"[435, 255, 23, 26]",15,7165,1
7165,"[[195, 17, 195, 280, 294, 280, 294, 17]]",26037,0,9166,"[195, 17, 99, 263]",3,7166,0
7166,"[[166, 0, 166, 128, 375, 128, 375, 0]]",26752,0,9173,"[166, 0, 209, 128]",20,7167,0
7167,"[[131, 56, 131, 159, 331, 159, 331, 56]]",20600,0,9175,"[131, 56, 200, 103]",8,7168,0
7168,"[[247, 176, 247, 340, 435, 340, 435, 176]]",30832,0,9175,"[247, 176, 188, 164]",16,7169,0
7169,"[[37, 31, 37, 450, 306, 450, 306, 31]]",112711,0,9181,"[37, 31, 269, 419]",16,7170,0
7170,"[[335, 0, 335, 180, 498, 180, 498, 0]]",29340,0,9184,"[335, 0, 163, 180]",15,7171,0
7171,"[[0, 1, 0, 200, 140, 200, 140, 1]]",27860,0,9184,"[0, 1, 140, 199]",15,7172,1
7172,"[[0, 2, 0, 334, 446, 334, 446, 2]]",148072,0,9184,"[0, 2, 446, 332]",15,7173,0
7173,"[[139, 63, 139, 322, 433, 322, 433, 63]]",76146,0,9185,"[139, 63, 294, 259]",12,7174,0
7174,"[[28, 22, 28, 325, 487, 325, 487, 22]]",139077,0,9191,"[28, 22, 459, 303]",14,7175,0
7175,"[[0, 1, 0, 287, 500, 287, 500, 1]]",143000,0,9196,"[0, 1, 500, 286]",20,7176,0
7176,"[[103, 92, 103, 357, 467, 357, 467, 92]]",96460,0,9197,"[103, 92, 364, 265]",12,7177,0
7177,"[[46, 0, 46, 348, 186, 348, 186, 0]]",48720,0,9197,"[46, 0, 140, 348]",15,7178,0
7178,"[[198, 0, 198, 353, 362, 353, 362, 0]]",57892,0,9197,"[198, 0, 164, 353]",15,7179,0
7179,"[[310, 166, 310, 221, 361, 221, 361, 166]]",2805,0,9200,"[310, 166, 51, 55]",20,7180,0
7180,"[[112, 135, 112, 226, 219, 226, 219, 135]]",9737,0,9200,"[112, 135, 107, 91]",20,7181,0
7181,"[[239, 238, 239, 374, 335, 374, 335, 238]]",13056,0,9200,"[239, 238, 96, 136]",9,7182,0
7182,"[[0, 231, 0, 375, 125, 375, 125, 231]]",18000,0,9200,"[0, 231, 125, 144]",18,7183,1
7183,"[[0, 8, 0, 113, 107, 113, 107, 8]]",11235,0,9205,"[0, 8, 107, 105]",7,7184,1
7184,"[[0, 46, 0, 251, 491, 251, 491, 46]]",100655,0,9205,"[0, 46, 491, 205]",7,7185,0
7185,"[[0, 127, 0, 329, 311, 329, 311, 127]]",62822,0,9205,"[0, 127, 311, 202]",7,7186,0
7186,"[[233, 39, 233, 333, 383, 333, 383, 39]]",44100,0,9208,"[233, 39, 150, 294]",15,7187,0
7187,"[[0, 42, 0, 305, 249, 305, 249, 42]]",65487,0,9208,"[0, 42, 249, 263]",13,7188,0
7188,"[[138, 104, 138, 213, 274, 213, 274, 104]]",14824,0,9209,"[138, 104, 136, 109]",14,7189,0
7189,"[[145, 85, 145, 202, 225, 202, 225, 85]]",9360,0,9209,"[145, 85, 80, 117]",15,7190,0
7190,"[[179, 113, 179, 226, 314, 226, 314, 113]]",15255,0,9214,"[179, 113, 135, 113]",2,7191,0
7191,"[[145, 222, 145, 375, 468, 375, 468, 222]]",49419,0,9214,"[145, 222, 323, 153]",7,7192,0
7192,"[[106, 197, 106, 309, 142, 309, 142, 197]]",4032,0,9214,"[106, 197, 36, 112]",15,7193,0
7193,"[[71, 205, 71, 308, 103, 308, 103, 205]]",3296,0,9214,"[71, 205, 32, 103]",15,7194,0
7194,"[[37, 209, 37, 312, 72, 312, 72, 209]]",3605,0,9214,"[37, 209, 35, 103]",15,7195,0
7195,"[[465, 187, 465, 286, 500, 286, 500, 187]]",3465,0,9214,"[465, 187, 35, 99]",15,7196,0
7196,"[[0, 211, 0, 313, 20, 313, 20, 211]]",2040,0,9214,"[0, 211, 20, 102]",15,7197,0
7197,"[[139, 217, 139, 255, 159, 255, 159, 217]]",760,0,9214,"[139, 217, 20, 38]",15,7198,0
7198,"[[162, 208, 162, 238, 177, 238, 177, 208]]",450,0,9214,"[162, 208, 15, 30]",15,7199,1
7199,"[[183, 204, 183, 225, 204, 225, 204, 204]]",441,0,9214,"[183, 204, 21, 21]",15,7200,1
7200,"[[225, 81, 225, 194, 311, 194, 311, 81]]",9718,0,9214,"[225, 81, 86, 113]",15,7201,0
7201,"[[77, 149, 77, 373, 402, 373, 402, 149]]",72800,0,9215,"[77, 149, 325, 224]",16,7202,0
7202,"[[303, 89, 303, 340, 500, 340, 500, 89]]",49447,0,9215,"[303, 89, 197, 251]",16,7203,0
7203,"[[2, 59, 2, 500, 374, 500, 374, 59]]",164052,0,9218,"[2, 59, 372, 441]",19,7204,0
7204,"[[429, 132, 429, 187, 497, 187, 497, 132]]",3740,0,9227,"[429, 132, 68, 55]",12,7205,0
7205,"[[0, 82, 0, 216, 72, 216, 72, 82]]",9648,0,9227,"[0, 82, 72, 134]",17,7206,0
7206,"[[71, 82, 71, 224, 163, 224, 163, 82]]",13064,0,9227,"[71, 82, 92, 142]",17,7207,0
7207,"[[128, 77, 128, 202, 189, 202, 189, 77]]",7625,0,9227,"[128, 77, 61, 125]",17,7208,0
7208,"[[125, 45, 125, 250, 326, 250, 326, 45]]",41205,0,9230,"[125, 45, 201, 205]",15,7209,0
7209,"[[0, 99, 0, 375, 361, 375, 361, 99]]",99636,0,9230,"[0, 99, 361, 276]",14,7210,0
7210,"[[18, 56, 18, 333, 243, 333, 243, 56]]",62325,0,9238,"[18, 56, 225, 277]",15,7211,0
7211,"[[61, 6, 61, 333, 500, 333, 500, 6]]",143553,0,9238,"[61, 6, 439, 327]",15,7212,0
7212,"[[75, 96, 75, 261, 485, 261, 485, 96]]",67650,0,9242,"[75, 96, 410, 165]",18,7213,0
7213,"[[265, 81, 265, 214, 424, 214, 424, 81]]",21147,0,9242,"[265, 81, 159, 133]",15,7214,0
7214,"[[108, 92, 108, 228, 240, 228, 240, 92]]",17952,0,9242,"[108, 92, 132, 136]",15,7215,0
7215,"[[170, 172, 170, 232, 192, 232, 192, 172]]",1320,0,9242,"[170, 172, 22, 60]",5,7216,0
7216,"[[50, 160, 50, 245, 89, 245, 89, 160]]",3315,0,9242,"[50, 160, 39, 85]",5,7217,0
7217,"[[16, 95, 16, 330, 288, 330, 288, 95]]",63920,0,9245,"[16, 95, 272, 235]",10,7218,0
7218,"[[264, 149, 264, 248, 467, 248, 467, 149]]",20097,0,9245,"[264, 149, 203, 99]",10,7219,0
7219,"[[179, 22, 179, 306, 309, 306, 309, 22]]",36920,0,9251,"[179, 22, 130, 284]",13,7220,0
7220,"[[144, 73, 144, 192, 210, 192, 210, 73]]",7854,0,9251,"[144, 73, 66, 119]",15,7221,0
7221,"[[39, 199, 39, 369, 500, 369, 500, 199]]",78370,0,9252,"[39, 199, 461, 170]",18,7222,0
7222,"[[324, 28, 324, 155, 423, 155, 423, 28]]",12573,0,9252,"[324, 28, 99, 127]",16,7223,0
7223,"[[234, 149, 234, 214, 256, 214, 256, 149]]",1430,0,9252,"[234, 149, 22, 65]",9,7224,1
7224,"[[153, 153, 153, 220, 221, 220, 221, 153]]",4556,0,9252,"[153, 153, 68, 67]",9,7225,1
7225,"[[11, 4, 11, 197, 248, 197, 248, 4]]",45741,0,9255,"[11, 4, 237, 193]",13,7226,0
7226,"[[210, 97, 210, 192, 295, 192, 295, 97]]",8075,0,9259,"[210, 97, 85, 95]",15,7227,0
7227,"[[166, 120, 166, 232, 339, 232, 339, 120]]",19376,0,9259,"[166, 120, 173, 112]",14,7228,0
7228,"[[99, 166, 99, 327, 404, 327, 404, 166]]",49105,0,9269,"[99, 166, 305, 161]",7,7229,0
7229,"[[4, 2, 4, 333, 404, 333, 404, 2]]",132400,0,9270,"[4, 2, 400, 331]",3,7230,0
7230,"[[200, 103, 200, 287, 387, 287, 387, 103]]",34408,0,9271,"[200, 103, 187, 184]",17,7231,0
7231,"[[414, 123, 414, 181, 475, 181, 475, 123]]",3538,0,9271,"[414, 123, 61, 58]",17,7232,0
7232,"[[13, 68, 13, 219, 487, 219, 487, 68]]",71574,0,9272,"[13, 68, 474, 151]",1,7233,0
7233,"[[254, 219, 254, 317, 354, 317, 354, 219]]",9800,0,9283,"[254, 219, 100, 98]",6,7234,0
7234,"[[202, 247, 202, 298, 253, 298, 253, 247]]",2601,0,9283,"[202, 247, 51, 51]",7,7235,0
7235,"[[0, 244, 0, 370, 107, 370, 107, 244]]",13482,0,9283,"[0, 244, 107, 126]",7,7236,0
7236,"[[462, 268, 462, 365, 493, 365, 493, 268]]",3007,0,9283,"[462, 268, 31, 97]",15,7237,0
7237,"[[364, 258, 364, 318, 386, 318, 386, 258]]",1320,0,9283,"[364, 258, 22, 60]",15,7238,1
7238,"[[343, 260, 343, 319, 363, 319, 363, 260]]",1180,0,9283,"[343, 260, 20, 59]",15,7239,0
7239,"[[492, 261, 492, 276, 500, 276, 500, 261]]",120,0,9283,"[492, 261, 8, 15]",15,7240,1
7240,"[[2, 60, 2, 344, 433, 344, 433, 60]]",122404,0,9285,"[2, 60, 431, 284]",8,7241,0
7241,"[[254, 64, 254, 270, 500, 270, 500, 64]]",50676,0,9287,"[254, 64, 246, 206]",14,7242,0
7242,"[[247, 42, 247, 251, 371, 251, 371, 42]]",25916,0,9287,"[247, 42, 124, 209]",15,7243,0
7243,"[[283, 18, 283, 241, 419, 241, 419, 18]]",30328,0,9287,"[283, 18, 136, 223]",15,7244,0
7244,"[[17, 244, 17, 288, 51, 288, 51, 244]]",1496,0,9287,"[17, 244, 34, 44]",14,7245,0
7245,"[[11, 229, 11, 288, 51, 288, 51, 229]]",2360,0,9287,"[11, 229, 40, 59]",15,7246,0
7246,"[[58, 72, 58, 195, 131, 195, 131, 72]]",8979,0,9288,"[58, 72, 73, 123]",15,7247,0
7247,"[[71, 63, 71, 251, 127, 251, 127, 63]]",10528,0,9288,"[71, 63, 56, 188]",15,7248,0
7248,"[[81, 14, 81, 333, 427, 333, 427, 14]]",110374,0,9289,"[81, 14, 346, 319]",19,7249,0
7249,"[[418, 222, 418, 333, 500, 333, 500, 222]]",9102,0,9289,"[418, 222, 82, 111]",19,7250,1
7250,"[[50, 56, 50, 266, 291, 266, 291, 56]]",50610,0,9290,"[50, 56, 241, 210]",15,7251,0
7251,"[[344, 124, 344, 202, 372, 202, 372, 124]]",2184,0,9290,"[344, 124, 28, 78]",5,7252,0
7252,"[[125, 60, 125, 208, 453, 208, 453, 60]]",48544,0,9290,"[125, 60, 328, 148]",18,7253,0
7253,"[[1, 143, 1, 294, 58, 294, 58, 143]]",8607,0,9290,"[1, 143, 57, 151]",9,7254,0
7254,"[[295, 38, 295, 337, 440, 337, 440, 38]]",43355,0,9295,"[295, 38, 145, 299]",15,7255,0
7255,"[[42, 103, 42, 375, 307, 375, 307, 103]]",72080,0,9295,"[42, 103, 265, 272]",2,7256,0
7256,"[[262, 0, 262, 206, 500, 206, 500, 0]]",49028,0,9295,"[262, 0, 238, 206]",20,7257,0
7257,"[[124, 154, 124, 375, 206, 375, 206, 154]]",18122,0,9296,"[124, 154, 82, 221]",15,7258,0
7258,"[[87, 223, 87, 333, 500, 333, 500, 223]]",45430,0,9299,"[87, 223, 413, 110]",11,7259,0
7259,"[[400, 61, 400, 313, 500, 313, 500, 61]]",25200,0,9299,"[400, 61, 100, 252]",15,7260,0
7260,"[[265, 64, 265, 280, 403, 280, 403, 64]]",29808,0,9299,"[265, 64, 138, 216]",15,7261,0
7261,"[[0, 46, 0, 308, 115, 308, 115, 46]]",30130,0,9299,"[0, 46, 115, 262]",15,7262,0
7262,"[[193, 0, 193, 55, 225, 55, 225, 0]]",1760,0,9299,"[193, 0, 32, 55]",5,7263,0
7263,"[[278, 0, 278, 56, 301, 56, 301, 0]]",1288,0,9299,"[278, 0, 23, 56]",5,7264,0
7264,"[[13, 14, 13, 54, 28, 54, 28, 14]]",600,0,9299,"[13, 14, 15, 40]",5,7265,0
